loss,mean_iou,mean_accuracy,epoch,step
0.10771188884973526,0.32105922319791713,0.38770409383281157,21,2299
0.38836905360221863,0.3322641929964801,0.4234758623180946,21,2349
0.8156819939613342,0.4682914614842087,0.5456124371528696,22,2399
0.13931302726268768,0.42607460123328716,0.5017366301163481,22,2449
0.2144535481929779,0.3754595024785206,0.4280240788848168,23,2499
0.24333946406841278,0.4558116611743007,0.5229624582258461,23,2549
0.7952083349227905,0.3710269496642558,0.4294699014747493,24,2599
0.5140852332115173,0.4719346791403239,0.5319383944830003,24,2649
0.30280083417892456,0.48942154738668586,0.5563705424134114,24,2699
0.26875436305999756,0.3523674995346652,0.4209064920305608,25,2749
0.17403443157672882,0.45454682657631595,0.4995494221597765,25,2799
0.3737371265888214,0.4822748920967774,0.5307169533590502,26,2849
0.8666504621505737,0.4154522501972765,0.47022437350662366,26,2899
0.223563551902771,0.3585529679823239,0.4172054337116745,27,2949
0.3828601837158203,0.29930945725729946,0.36430802342228946,27,2999
1.3047449588775635,0.4119218782441231,0.4723549287472197,28,3049
0.33788394927978516,0.40885606157493065,0.46558188216639984,28,3099
0.31665128469467163,0.36785002220661184,0.42746398029692284,29,3149
0.26783180236816406,0.42487044859983253,0.4744455298067238,29,3199
0.10089806467294693,0.5410343354152118,0.6017719944284956,30,3249
0.14852409064769745,0.477214232164379,0.5328315834233938,30,3299
0.49848970770835876,0.390559544280134,0.4546349624474179,31,3349
0.22007228434085846,0.4676005271227863,0.5685723314658414,31,3399
0.3626483082771301,0.40391086510633295,0.47918819729844825,31,3449
0.11545554548501968,0.4146530375118033,0.4721869672978496,32,3499
0.2403155416250229,0.4062217779582964,0.47359912023707423,32,3549
0.2575570344924927,0.33774465082605837,0.38590862130345877,33,3599
0.4197002947330475,0.41165783142336254,0.4793645648262899,33,3649
0.18289193511009216,0.33167537003990877,0.3809337441112458,34,3699
0.3805546164512634,0.4097510773873096,0.4775419963524454,34,3749
0.2856467366218567,0.41187910055030647,0.46294747189226176,35,3799
0.32684221863746643,0.4293488897822254,0.48457194557744326,35,3849
0.42468971014022827,0.3208946034739618,0.3878905136368373,36,3899
0.21508845686912537,0.41117505876509264,0.4717157485413301,36,3949
0.192704439163208,0.38037855739393883,0.43939794098727497,37,3999
0.18971604108810425,0.423564523608662,0.48676152407110435,37,4049
0.31716951727867126,0.43388160594946806,0.49192610164790607,37,4099
0.15151347219944,0.35715080503250096,0.42189552923993273,38,4149
0.19773517549037933,0.45568657675081314,0.5145327858908108,38,4199
0.6317543983459473,0.33622230034339606,0.3944330398654547,39,4249
0.6928938627243042,0.3530396187297898,0.42319703167877837,39,4299
0.040949832648038864,0.4521467496232002,0.5178081905459195,40,4349
0.12926062941551208,0.7252153408273745,0.7957858042497314,40,4399
0.48255178332328796,0.45110538593882704,0.5082171776461635,41,4449
0.12059689313173294,0.43826049339363093,0.5161504618275301,41,4499
0.06748642027378082,0.46752672473505746,0.510819133842309,42,4549
0.15199242532253265,0.5151496425407013,0.5722688278118989,42,4599
0.10003180801868439,0.42126756992944386,0.4877509234177833,43,4649
0.3361286520957947,0.5077528553592232,0.5587943504128725,43,4699
0.10478989034891129,0.3995910652783578,0.4559457583835253,43,4749
0.1424780786037445,0.4154016410210728,0.5015893604340219,44,4799
0.2736433148384094,0.30128378836662234,0.377072425499511,44,4849
0.3295762240886688,0.4643183872869952,0.5240183019062415,45,4899
0.060857731848955154,0.43544732023812266,0.5262325541922119,45,4949
0.08279827237129211,0.44883377081090314,0.5110146679003357,46,4999
0.21257610619068146,0.5822792970210975,0.6732544684773896,46,5049
0.3316618800163269,0.5085747945466815,0.5661233631314946,47,5099
0.1982736885547638,0.398300964295448,0.47007171785043683,47,5149
1.0034068822860718,0.40235258574829535,0.4666166622624993,48,5199
0.4128018617630005,0.42724332340960014,0.48808762802247446,48,5249
0.30645856261253357,0.43189844403096395,0.48460296594016955,49,5299
0.47173795104026794,0.437019408798392,0.5132205670562527,49,5349
0.42807599902153015,0.4579754475390078,0.5355778804635738,49,5399
0.0396554097533226,0.40280759347566963,0.4646080137161375,50,5449
0.28575682640075684,0.4954289458283124,0.5592650815092265,50,5499
0.2693931460380554,0.4114531993876104,0.4809733172827452,51,5549
0.16039422154426575,0.48849503556026913,0.5541454759767934,51,5599
1.353244662284851,0.46696549699988693,0.5388102187804718,52,5649
0.31110048294067383,0.41328943396726675,0.48246726031825216,52,5699
0.11264675855636597,0.4934091943915737,0.5595449134763401,53,5749
0.33291247487068176,0.43147207517895564,0.523852504104292,53,5799
0.07444125413894653,0.469185479861945,0.5314939169223835,54,5849
0.17303059995174408,0.5500720727275535,0.588241835721976,54,5899
0.19578057527542114,0.5313153593767863,0.6032788678221535,55,5949
0.152930349111557,0.4624943597668076,0.5226558367799151,55,5999
0.2810979187488556,0.45647822893456486,0.5390116200401089,56,6049
0.07051882892847061,0.5228170072546529,0.5784238026200228,56,6099
0.18379980325698853,0.5725037532355387,0.6576167696221942,56,6149
0.2291148602962494,0.46749881926636,0.5466767635108468,57,6199
0.3752328157424927,0.4660765827838315,0.5233751051880634,57,6249
0.32536640763282776,0.40684137676466214,0.47277611614860066,58,6299
0.23806548118591309,0.42456593264369474,0.47152102012623814,58,6349
0.11309593170881271,0.4099572405955798,0.4509422032649543,59,6399
0.3223971128463745,0.524770659216109,0.5958160253831107,59,6449
0.2135838270187378,0.37235712962009054,0.4513732564342488,60,6499
0.3570834696292877,0.5174180265207882,0.5854080082765845,60,6549
1.0505038499832153,0.4159474799196409,0.4827301101988565,61,6599
0.3494659662246704,0.5250430926211497,0.5807109554371215,61,6649
0.03563465178012848,0.5011049224353279,0.550895968389088,62,6699
0.1423029750585556,0.47186663693676695,0.5305581592001222,62,6749
0.09312929958105087,0.43364905274941035,0.5146136759359243,62,6799
0.47067344188690186,0.539132620777368,0.5977196661809617,63,6849
0.06801096349954605,0.40343932494536544,0.48273848892579924,63,6899
0.07382970303297043,0.464893901959214,0.530782424281521,64,6949
0.525752604007721,0.5478002269059629,0.6068844131279786,64,6999
0.47768673300743103,0.4863195835723717,0.5408003243908065,65,7049
0.36891964077949524,0.49316477399690245,0.5556193799397144,65,7099
0.16416297852993011,0.5382490677594122,0.5903177538924046,66,7149
0.26330190896987915,0.4466940174853041,0.5128014359913152,66,7199
0.15972234308719635,0.39694662584864976,0.4496164611440531,67,7249
0.48293960094451904,0.46468471861880734,0.5281292641644191,67,7299
0.041419852524995804,0.5423943012255152,0.6043527391540925,68,7349
0.03454912453889847,0.4816143387629163,0.5225256991579892,68,7399
0.0815834328532219,0.615588731707948,0.673957965272538,68,7449
0.20181646943092346,0.4365290656259054,0.4936315418635148,69,7499
0.10115385800600052,0.44403806620611597,0.4940033039040768,69,7549
0.136174738407135,0.6591365532410475,0.7268858388980796,70,7599
0.13267745077610016,0.4792719843419115,0.5253188764988038,70,7649
0.051319509744644165,0.4786531017325562,0.5451182852087768,71,7699
0.4364202320575714,0.5512120147190454,0.6076233265984777,71,7749
0.3636576533317566,0.490955700044477,0.5709939466149673,72,7799
0.24005445837974548,0.5770272316934242,0.6364368244757883,72,7849
0.12197773903608322,0.46692185190695557,0.5192551076677705,73,7899
0.34099939465522766,0.570211876805425,0.6456321905014804,73,7949
0.3230278491973877,0.39112227536068245,0.4749265189764885,74,7999
0.45599719882011414,0.4861377934392854,0.5487701477296437,74,8049
0.1358042061328888,0.48611050060110167,0.5333712926706322,74,8099
0.18083655834197998,0.4388477016412197,0.4913421706152469,75,8149
0.28364938497543335,0.5193978397452103,0.5711072766958303,75,8199
0.06703076511621475,0.5845469226959599,0.6623726544214819,76,8249
0.13914106786251068,0.5102828398011005,0.5755477977303846,76,8299
0.2501850128173828,0.5437736009768139,0.6078575281410749,77,8349
0.3210754692554474,0.5602447158272892,0.6202585430891245,77,8399
0.11941268295049667,0.5011105728264056,0.5837608632556363,78,8449
0.14255788922309875,0.533503435224668,0.5919521711071817,78,8499
0.9079083800315857,0.5402692342907217,0.6235848622351964,79,8549
0.017532318830490112,0.6509723951337746,0.7215502323902213,79,8599
0.13317807018756866,0.3962921643063423,0.45273761075637087,80,8649
0.7743164300918579,0.5494874957759099,0.619124386359554,80,8699
0.04880779609084129,0.4960424476501017,0.5648524742560763,81,8749
0.20977343618869781,0.44453807127671935,0.518130699877035,81,8799
0.06576155126094818,0.5597593783296905,0.6310759014945511,81,8849
0.01970970630645752,0.49169859321212944,0.5510722761283946,82,8899
0.06751935184001923,0.49385032674306767,0.5381792322639575,82,8949
0.31097421050071716,0.44346459156571116,0.5125414123342454,83,8999
0.014737577177584171,0.600400443172374,0.6643494731233878,83,9049
0.19424431025981903,0.5536788504632633,0.6206892611721367,84,9099
0.09038254618644714,0.5695353403211074,0.6107075354561898,84,9149
0.6292548775672913,0.6105405037085457,0.6675632877409945,85,9199
0.16840988397598267,0.4715606861097231,0.5150120619396279,85,9249
0.3139420449733734,0.46614272933316253,0.536822262810501,86,9299
0.2885352075099945,0.4755578067915809,0.5455579701352938,86,9349
0.08208414167165756,0.7025778941587688,0.7985635973839105,87,9399
0.015382136218249798,0.5643093006835941,0.6532078452533442,87,9449
0.18011178076267242,0.4671570071267403,0.5363783902723354,87,9499
0.11659301072359085,0.5522463029446867,0.5973958479393007,88,9549
0.06309996545314789,0.6732318865127539,0.7343033637672165,88,9599
0.7735300660133362,0.4455408335189883,0.5275145958325886,89,9649
0.11036223918199539,0.4660355461990389,0.5135298000597909,89,9699
0.01398012787103653,0.5381606437072859,0.6114619557282287,90,9749
0.06048053503036499,0.4901730859657946,0.5570490231965922,90,9799
0.7342494130134583,0.5287548421251155,0.5863559225036463,91,9849
0.1637972742319107,0.43166654325766723,0.4973952391077981,91,9899
0.04279228299856186,0.541878952577833,0.6122672535758744,92,9949
0.12477375566959381,0.6985929119504051,0.7427068642805111,92,9999
0.23816587030887604,0.49303138406066455,0.5479292027058142,93,10049
0.21953755617141724,0.6083898155168429,0.68485340783845,93,10099
0.32130545377731323,0.5953294444125784,0.6639921048720453,93,10149
0.057675182819366455,0.829949112395021,0.900852312181059,94,10199
0.11647819727659225,0.5854316988181827,0.6531649602967502,94,10249
0.1343197226524353,0.5721280310547548,0.6326850430863662,95,10299
0.6911276578903198,0.540125319880658,0.629112613173801,95,10349
0.05665662884712219,0.5380864667611941,0.5926464358448507,96,10399
0.316690057516098,0.6015025895675988,0.6781193388684034,96,10449
0.023291517049074173,0.5424996149592239,0.5899827894378603,97,10499
0.1650383472442627,0.5560910717425355,0.6118882225850548,97,10549
0.2864636182785034,0.4984199020698794,0.5655814526890701,98,10599
0.14160707592964172,0.5588313408491443,0.5993294518230671,98,10649
0.3972037434577942,0.5034472669128959,0.5967530623311861,99,10699
0.03889722004532814,0.42589257888295745,0.4781715739416535,99,10749
0.24645055830478668,0.7336271315260322,0.8000330519541871,99,10799
0.085579052567482,0.5360719039787164,0.593940636041788,100,10849
0.10177188366651535,0.5101030810218009,0.5619163359913996,100,10899
0.04925699532032013,0.5395420290446058,0.6250707264453431,101,10949
0.055020201951265335,0.4686421208699968,0.5196097248624536,101,10999
0.17973002791404724,0.6723545924525841,0.7453569250991072,102,11049
0.10505712032318115,0.6681806905773489,0.7558216315105012,102,11099
0.043811164796352386,0.5457756146662339,0.6265384071568808,103,11149
0.06081624701619148,0.5447924514444462,0.6140922521010058,103,11199
0.11408630013465881,0.5256998511860674,0.5856469565029098,104,11249
0.01788458414375782,0.5729000573444246,0.6533753640620424,104,11299
0.09551773965358734,0.5779395171263771,0.626900955114424,105,11349
0.10323826223611832,0.4985529575546592,0.5510084400240528,105,11399
0.013053500093519688,0.49949682411321944,0.5455025711677207,106,11449
0.014342413283884525,0.6430994186165739,0.7064168393369978,106,11499
0.11861703544855118,0.5649452971524155,0.6646529012577894,106,11549
0.029864026233553886,0.6252070528098177,0.695161663006318,107,11599
0.2086174488067627,0.49417353306505046,0.5559162135483445,107,11649
0.052481766790151596,0.597647464872542,0.6786124257934704,108,11699
0.41550037264823914,0.5117012059090104,0.5787580864875396,108,11749
0.19603651762008667,0.5818857760015508,0.6584110384831258,109,11799
0.37334659695625305,0.64610063650208,0.713394405871334,109,11849
0.1728382557630539,0.577671971700992,0.6295599324663225,110,11899
0.2606404721736908,0.495130055219622,0.5493123093759383,110,11949
0.2958814799785614,0.49439914277998387,0.5422313948363975,111,11999
0.045495498925447464,0.6453425746116965,0.7171355342090356,111,12049
0.32186490297317505,0.5821014797552678,0.6686243263283028,112,12099
0.08358091861009598,0.5900372173752397,0.6630080643405291,112,12149
0.40153446793556213,0.6244578390210477,0.7037400689006036,112,12199
0.02160286158323288,0.5379007132046073,0.7091223499103426,113,12249
0.2571106553077698,0.4965945512197734,0.5659461583612105,113,12299
0.09910910576581955,0.5931823110909835,0.6664992467257486,114,12349
0.3496229350566864,0.5416681955938786,0.6104219491296472,114,12399
0.2742514908313751,0.5099985995099457,0.5873124394550616,115,12449
0.6305631995201111,0.586678640002402,0.657784878156683,115,12499
0.3462187647819519,0.5459832926839446,0.6189072877560357,116,12549
0.15601292252540588,0.5572505039345997,0.6237853299687278,116,12599
0.023315999656915665,0.5852030217757344,0.6312612758734824,117,12649
0.09130380302667618,0.6050716587698318,0.6694017908281319,117,12699
0.19795125722885132,0.484930015585243,0.5512513358324914,118,12749
0.030988814309239388,0.6248246389114394,0.686112558487881,118,12799
0.09209287911653519,0.6403337888948418,0.7278468122509073,118,12849
0.2452801913022995,0.5496024707530884,0.6094650759261703,119,12899
0.07041594386100769,0.6366147708662255,0.7011188821904454,119,12949
0.05074913054704666,0.46217334184986447,0.5115623233888189,120,12999
0.1306343525648117,0.46102487465893977,0.5105366122038268,120,13049
0.36274898052215576,0.593908979761515,0.6640735001012799,121,13099
0.12765011191368103,0.6322047626598436,0.6976179478155727,121,13149
0.014761952683329582,0.46741223846023644,0.5104107610318344,122,13199
0.2708776295185089,0.6092939935884543,0.6671477332271726,122,13249
0.7322947978973389,0.7010816960595289,0.7723992346145002,123,13299
0.16721270978450775,0.5586705825811694,0.6078795956702508,123,13349
0.13885623216629028,0.6137652949891007,0.653469746479742,124,13399
0.27149516344070435,0.5006133338842146,0.5587654691758102,124,13449
0.17474046349525452,0.5772601349218446,0.6377075271231444,124,13499
0.21581241488456726,0.5647925918277953,0.6382115092992874,125,13549
0.04314818233251572,0.6391205550907227,0.7097044382357502,125,13599
0.011006626300513744,0.7158391339177879,0.7874484670941467,126,13649
0.19059543311595917,0.5645747746205647,0.6319286741543442,126,13699
0.571727454662323,0.5392076162436751,0.6088024159112139,127,13749
0.2699819803237915,0.6704435594663432,0.7570843492946558,127,13799
0.04761376604437828,0.772513514749028,0.8363253170978976,128,13849
0.0500439777970314,0.5584340702557277,0.6080439200472035,128,13899
0.009992006234824657,0.693187519601644,0.761148122591741,129,13949
0.07057087868452072,0.5304316805197421,0.5786649532805296,129,13999
0.22123782336711884,0.6088566312404112,0.6835733472365605,130,14049
0.044363901019096375,0.6747954436825815,0.739786512698317,130,14099
0.040852706879377365,0.6823681473628532,0.7457262953177473,131,14149
0.17198731005191803,0.5211111259320763,0.5813307901461535,131,14199
0.2033398151397705,0.5444848660544455,0.5829865991978335,131,14249
0.09079490602016449,0.6345602106939666,0.7035290741457356,132,14299
0.15507596731185913,0.6549735963486859,0.7038254151254071,132,14349
0.573794960975647,0.5825947702892772,0.6449110795213532,133,14399
0.23628562688827515,0.5786095606205491,0.6455300445313763,133,14449
0.0694388747215271,0.4548691267708226,0.49169909619520247,134,14499
0.06649300456047058,0.6194686891612454,0.6846267673760715,134,14549
0.02303759567439556,0.5173023518319354,0.5807643775809447,135,14599
0.07041989266872406,0.6219328804127136,0.7106227874258997,135,14649
0.03725701943039894,0.542654826753941,0.5918755181896248,136,14699
0.03035186603665352,0.4914413506490342,0.5518396575927099,136,14749
0.12446710467338562,0.6479565105382835,0.7032899662104226,137,14799
0.011631633155047894,0.6979860305212797,0.7706391668389666,137,14849
0.1720116287469864,0.5168247337042117,0.5665606888745685,137,14899
0.03173394873738289,0.66947309516482,0.7606587834711543,138,14949
0.028135454282164574,0.615316922915086,0.6959938766059575,138,14999
0.26947495341300964,0.5380219275670238,0.6896574918833959,139,15049
0.21315620839595795,0.6391109982445864,0.6812564253733654,139,15099
0.6963481903076172,0.6584736323674093,0.7120776704282356,140,15149
0.053867701441049576,0.49183322193001283,0.5383506697500221,140,15199
0.1857147216796875,0.5162155680349707,0.572696774403582,141,15249
0.06380071491003036,0.7134746233538651,0.7996087531731937,141,15299
0.05044597014784813,0.6646352206975527,0.7063040838287705,142,15349
0.14684611558914185,0.5060902677507166,0.5483314416963161,142,15399
0.020612794905900955,0.6367845436995407,0.6911168973661288,143,15449
0.059781789779663086,0.5625916957866233,0.6404068393966676,143,15499
0.0394456721842289,0.5945679063548256,0.6677643429369621,143,15549
0.04478758946061134,0.5635694872002135,0.6291986903355045,144,15599
0.21682694554328918,0.7019104740156594,0.8077356211961256,144,15649
0.048125434666872025,0.6881743967388103,0.7452989912659612,145,15699
0.12384691089391708,0.676515095561134,0.7717073633182737,145,15749
0.05998566746711731,0.51779104342559,0.5696126853968947,146,15799
0.556941032409668,0.6640388354212635,0.7695594971166336,146,15849
0.010983586311340332,0.6531505926797182,0.7340884971703675,147,15899
0.34569522738456726,0.5787179665378394,0.6380053714842935,147,15949
0.18307270109653473,0.5753914358591092,0.6352286655870756,148,15999
0.2244841307401657,0.7643089374039925,0.8218022370358659,148,16049
0.09502126276493073,0.678318801922457,0.7503173050204811,149,16099
0.03188413009047508,0.6372320995786361,0.7378931882139464,149,16149
0.08806540817022324,0.6480296337714848,0.6838496499659038,149,16199
0.009894142858684063,0.7365391286276024,0.8049299602579925,150,16249
0.031259097158908844,0.5862557679829419,0.6455780375017294,150,16299
0.6082534193992615,0.6169043046683306,0.6768132668127267,151,16349
0.02632465399801731,0.7483280077438632,0.8320711777150602,151,16399
0.05304720625281334,0.5419968028131888,0.5842116917820823,152,16449
0.020711243152618408,0.6728950674146601,0.7500980662077567,152,16499
0.3673943281173706,0.575058403005385,0.6393866503935174,153,16549
0.12249977886676788,0.5431862099220364,0.5890775451415747,153,16599
0.5223117470741272,0.5850987019119241,0.6389014967706471,154,16649
0.05251485854387283,0.5365091088010847,0.6816575984369627,154,16699
0.2616984248161316,0.6261383389878022,0.7198282026148237,155,16749
0.08619289845228195,0.5835808472488119,0.6401718966957156,155,16799
0.018381262198090553,0.5795335859614378,0.641162374389135,156,16849
0.12765121459960938,0.6886398935264411,0.7519452860784651,156,16899
0.10859720408916473,0.5616126058984305,0.6061325835443215,156,16949
0.14792144298553467,0.6167749667629024,0.6920214058423513,157,16999
0.12014748901128769,0.549143749915729,0.5971358303874053,157,17049
0.17437249422073364,0.7169631737912009,0.7700120900320925,158,17099
0.025486517697572708,0.5393052366077421,0.6049204224190105,158,17149
0.24937063455581665,0.567393253592191,0.6413576516895299,159,17199
0.05963548645377159,0.6179485379696287,0.6890270256451918,159,17249
0.13120979070663452,0.563665345898921,0.6215184702658083,160,17299
0.03026348166167736,0.6910283257141047,0.7690149727419782,160,17349
0.1243000328540802,0.6274438954368894,0.7036612606109884,161,17399
0.024908043444156647,0.642181321766177,0.7177809573216715,161,17449
0.13745863735675812,0.678364094108318,0.7301308969307936,162,17499
0.05808652192354202,0.6720229072814793,0.7391940414767088,162,17549
0.016589060425758362,0.5312976382587461,0.5626015770448213,162,17599
0.3520355224609375,0.6084332182297464,0.680957492639045,163,17649
0.025223877280950546,0.6270122784851339,0.6849878404987705,163,17699
0.3474274277687073,0.7383176980572789,0.8238340930631692,164,17749
0.1339176744222641,0.6950577587789989,0.7496476879296968,164,17799
0.02375386469066143,0.6260966410308982,0.7014217039260565,165,17849
0.14164580404758453,0.5998375167194181,0.6501797264402707,165,17899
0.08825282007455826,0.655330341228945,0.7602799254240846,166,17949
0.05838383734226227,0.6276764795808274,0.7036998719264823,166,17999
0.028227631002664566,0.5686942751871937,0.647703643142321,167,18049
0.10896081477403641,0.774725492432873,0.849008082745565,167,18099
0.27438148856163025,0.6450577381157924,0.7048351705677715,168,18149
0.15859273076057434,0.6157331778359537,0.6718146996374793,168,18199
0.0429265983402729,0.6302391840425442,0.7267156078988896,168,18249
0.1320807784795761,0.6860209920102055,0.7622747290847515,169,18299
0.2060014009475708,0.5161352060262115,0.6081346206168629,169,18349
0.021986830979585648,0.5590931862084004,0.6285932915913833,170,18399
0.277721643447876,0.6000311473823097,0.6735732430629808,170,18449
0.17486971616744995,0.6457006377454418,0.7223732240267758,171,18499
0.15671388804912567,0.6365366782497672,0.6893733371569292,171,18549
0.11509519815444946,0.6334129920424928,0.7175072048435376,172,18599
0.25132766366004944,0.6888601495556792,0.7951170617103427,172,18649
0.03273892402648926,0.5994964055787619,0.6557660032575864,173,18699
0.01800793595612049,0.8209588614597088,0.8948039335365144,173,18749
0.05333831533789635,0.7109227641295566,0.756546759482875,174,18799
0.10116109997034073,0.5969797077876304,0.6771745905448162,174,18849
0.03429664671421051,0.4550531593905608,0.5034373179828319,174,18899
0.10754615068435669,0.7935243862593008,0.8779021103892392,175,18949
0.08352439105510712,0.7002990120889171,0.7657168391239041,175,18999
0.20289269089698792,0.5940579723800068,0.6569373494186237,176,19049
0.0370120145380497,0.6628298412418466,0.7253892731198022,176,19099
0.02259676344692707,0.5735164459399452,0.6526200793366944,177,19149
0.20374047756195068,0.6338024885514798,0.7120539899716901,177,19199
0.2953621745109558,0.6565180736572541,0.7174164931366059,178,19249
0.4662611484527588,0.6841615242554666,0.7708053125875179,178,19299
0.2988958954811096,0.5766376027640839,0.6390130671773099,179,19349
0.10411078482866287,0.6146819227473257,0.6832818832848425,179,19399
0.44595637917518616,0.6574241318438577,0.7200860030565461,180,19449
0.1043311357498169,0.6538138050963614,0.7119121192116228,180,19499
0.24876829981803894,0.6363046475454321,0.7067282201353001,181,19549
0.16521498560905457,0.7241739602301536,0.7927602174657334,181,19599
0.05960916727781296,0.6444209920963349,0.7206815715921925,181,19649
0.19687114655971527,0.5921330991290336,0.6354970273136447,182,19699
0.0953088328242302,0.604137024973211,0.670281094890093,182,19749
0.04100422561168671,0.7708248477250143,0.8435708304721529,183,19799
0.1307307481765747,0.64864216114773,0.7122660203584529,183,19849
0.04821342974901199,0.6635720925357665,0.7197721872304916,184,19899
0.2751739025115967,0.6230259350413748,0.699491845289358,184,19949
0.04055660963058472,0.5757644498447251,0.6447447251115032,185,19999
0.2352529913187027,0.6282324759262551,0.6956342161608214,185,20049
0.1638977825641632,0.5873652597334058,0.6580692937427904,186,20099
0.2508881092071533,0.594664484521745,0.7049482303312243,186,20149
0.052766814827919006,0.599328730348932,0.6359954735763348,187,20199
0.15917418897151947,0.5479461741552423,0.5899915507099996,187,20249
0.17583592236042023,0.6241295499014138,0.6835224802074855,187,20299
0.06185813248157501,0.6679941652484437,0.7365046256019723,188,20349
0.21851061284542084,0.7431408594539146,0.8253282843191988,188,20399
0.23944109678268433,0.6289901456227088,0.6972302623707277,189,20449
0.04604559764266014,0.6428648919883676,0.7087655057588186,189,20499
0.1611315906047821,0.6886787346458545,0.7441642751413612,190,20549
0.06233060359954834,0.5958366542007415,0.6351335903305034,190,20599
0.05662323161959648,0.5828934483894649,0.6243082786517127,191,20649
0.20233391225337982,0.49175519512324767,0.5565764322474315,191,20699
0.06886649131774902,0.6917830057657437,0.7618973861131797,192,20749
0.007392582483589649,0.5506847483896243,0.6186332646635497,192,20799
0.006676338147372007,0.6134942272266513,0.6862427940547621,193,20849
0.09000933915376663,0.6698710619657785,0.7405328557269568,193,20899
0.06199166551232338,0.6232146656346337,0.7130681254934149,193,20949
0.15893372893333435,0.6949954240613267,0.7744035556599667,194,20999
0.15098464488983154,0.5956982745035748,0.6723517908910017,194,21049
0.17512419819831848,0.6217216879491246,0.7099257132262312,195,21099
0.19034190475940704,0.7051591857512136,0.7544370352525636,195,21149
0.024934645742177963,0.5233434191917304,0.5778474656981755,196,21199
0.16167204082012177,0.6162550466699926,0.6715475490963682,196,21249
0.18236283957958221,0.6399075966923746,0.7020759831948015,197,21299
0.2792283296585083,0.5019831734189982,0.5549712225350566,197,21349
0.10955978184938431,0.7327772889352003,0.8171420240577599,198,21399
0.1603575050830841,0.6605902268031207,0.7141057400944183,198,21449
0.14147444069385529,0.6488990291754507,0.7038045236214586,199,21499
0.1385965347290039,0.6710727154693702,0.7305319541796885,199,21549
0.06979469954967499,0.6189553793186858,0.6943782943857627,199,21599
0.0338079035282135,0.5478609766218606,0.6299469818389783,200,21649
0.12385086715221405,0.5417732014330287,0.578868326311306,200,21699
0.14996589720249176,0.6812922470723778,0.7572266792188983,201,21749
0.03128950297832489,0.580275074171,0.6617642974345003,201,21799
0.009719138965010643,0.7209178604328779,0.8293835640726507,202,21849
0.04435013234615326,0.6318529001011944,0.6942560407461374,202,21899
0.02633291855454445,0.6908886470910769,0.7644342046330418,203,21949
